Planet	Cryo	Dest	Age	VIP_Recoded	Total_Purchase	Deck	Side	Surname	Transported
3	1	1	32	0	1048	5	1	7	1
3	1	1	34	0	1048	5	1	4	1
3	1	1	28.82793047	0	1048	5	1	5	1
3	1	1	34	1	1048	5	1	11	0
3	1	1	16	0	1049	5	1	4	0
3	1	1	23	0	1049	5	1	6	1
3	1	1	29	0	1049	5	1	10	1
3	1	1	31	0	1049	5	1	6	1
3	1	1	32	0	1049	5	1	7	1
3	1	1	41	0	1049	5	1	8	0
2	1	1	27	0	1113	5	1	3	0
3	1	1	22	0	1173	5	1	5	1
3	1	1	24	0	1173	5	1	5	1
3	1	1	22	0	1182	5	1	5	1
3	1	3	30	0	1295	5	1	4	1
3	1	1	27	0	1297	5	1	2	1
3	1	1	29	0	1297	5	1	10	1
3	1	1	21	0	1298	5	1	3	1
3	1	1	29	0	1298	5	1	10	1
3	1	1	30	0	1298	5	1	8	1
3	1	1	40	0	1298	5	1	8	0
3	1	1	43	0	1298	5	1	2	0
3	1	1	50	0	1298	5	1	4	0
3	1	1	55	0	1298	5	1	3	1
3	1	1	26	1	1298	5	1	3	1
3	1	1	17	0	1298	5	1	11	0
3	1	1	32	0	1298	5	1	11	1
3	1	1	33	0	1298	5	1	11	0
3	1	1	22	0	1299	5	1	5	1
3	1	1	27	0	1299	5	1	5	1
3	1	1	29	0	1299	5	1	10	1
3	1	1	30	0	1299	5	1	4	1
3	1	1	30	0	1299	5	1	4	0
3	1	1	35	0	1299	5	1	5	0
3	1	1	25	0	1360	5	1	6	0
3	1	1	32	0	1360	5	1	7	1
3	1	1	31	0	1368	5	1	6	1
2	1	1	40	0	1522	5	1	8	1
2	1	3	24	0	1556	5	1	5	0
3	1	3	43	0	1562	5	1	5	1
2	1	1	58	0	1580	5	1	5	0
2	1	1	32	0	1581	5	1	8	1
2	1	3	24	0	1584	5	1	5	1
3	1	1	32	0	1590	5	1	7	1
3	1	1	28.82793047	0	1590	5	1	5	1
2	1	1	18	0	1608	5	1	5	0
2	1	1	20	0	1608	5	1	3	0
2	1	1	22	0	1608	5	1	6	0
2	1	1	37	0	1608	5	1	14	1
2	1	1	45	0	1608	5	1	18	1
2	1	1	47	0	1608	5	1	18	1
2	1	1	18	0	1609	5	1	5	1
2	1	1	22	0	1609	5	1	2	1
2	1	1	35	0	1609	5	1	5	1
2	1	1	28.82793047	0	1609	5	1	6	0
2	1	2	66	0	1610	5	1	3	0
2	1	1	20	0	1618	5	1	4	0
2	1	1	37	0	1618	5	1	14	1
2	1	1	53	0	1618	5	1	9	0
2	1	1	23	0	1619	5	1	5	0
2	1	1	23	0	1619	5	1	2	1
2	1	1	48	0	1619	5	1	18	0
2	1	1	19	0	1620	5	1	9	1
2	1	1	20	0	1620	5	1	4	0
2	1	1	22	0	1620	5	1	2	1
2	1	1	52	0	1621	5	1	9	1
2	1	1	22	0	1624	5	1	3	1
2	1	1	45	0	1625	5	1	18	0
2	1	3	25	0	1631	5	1	4	0
2	1	1	14	0	1632	5	1	5	1
2	1	3	55	0	1649	5	1	3	1
2	1	1	18	0	1656	5	1	3	1
2	1	1	21	0	1669	5	1	2	0
2	1	1	24	0	1669	5	1	5	0
2	1	1	30	0	1670	5	1	8	1
2	1	1	39	0	1670	5	1	8	1
2	1	1	21	0	1670	5	1	11	1
2	1	1	27	0	1681	5	1	5	1
2	1	1	38	0	1683	5	1	7	1
2	1	2	13	0	1692	5	1	11	1
1	1	1	23	0	1747	5	1	2	0
1	1	1	32	0	1751	5	1	8	0
3	1	1	20	0	1906	5	1	4	1
3	1	2	20	0	1913	5	1	4	1
1	1	1	25	0	2004	5	1	2	0
3	1	1	42	0	2071	5	1	3	1
3	1	1	14	0	2073	5	1	5	0
3	1	1	23	0	2075	5	1	6	1
3	1	1	23	0	2076	5	1	6	1
3	1	1	23	0	2077	5	1	3	1
3	1	1	18	0	2081	5	1	4	1
3	1	1	21	0	2082	5	1	3	0
3	1	1	28	0	2082	5	1	3	1
3	1	1	28	0	2082	5	1	3	1
3	1	1	28	0	2098	5	1	11	0
3	1	1	36	0	2099	5	1	14	0
3	1	1	41	0	2099	5	1	8	0
3	1	1	51	0	2099	5	1	9	0
3	1	1	27	0	2114	5	1	3	1
3	1	1	27	1	2114	5	1	3	0
3	1	1	28.82793047	0	2115	5	1	5	0
3	1	2	16	0	2124	5	1	4	1
3	1	2	24	0	2134	5	1	5	1
3	1	2	43	0	2135	5	1	2	0
3	1	1	15	0	2206	5	1	3	0
1	1	1	47	0	2293	5	1	18	0
3	1	1	18	0	2347	5	1	4	0
3	1	1	28.82793047	0	2347	5	1	5	1
3	1	1	23	0	2348	5	1	6	1
3	1	1	23	0	2348	5	1	3	1
2	1	1	53	0	2361	5	1	9	1
1	1	1	42	0	2377	5	1	8	0
1	1	1	28.82793047	0	2535	5	1	6	0
1	1	1	29	0	2585	5	1	3	1
1	1	1	46	0	2733	5	1	18	1
1	1	1	60	0	2758	5	1	1	1
1	1	1	30	0	2879	5	1	8	1
3	1	1	24	0	3007	5	1	3	1
1	1	1	29	0	3188	5	1	10	0
1	1	1	33	0	3453	5	1	6	1
3	1	1	23	0	3458	5	1	3	1
3	1	2	22	0	3699	5	1	4	1
3	1	1	18	0	3869	5	1	4	1
2	1	4	23	0	4000	5	1	2	1
1	1	1	27	0	4052	5	1	5	0
1	1	1	49	0	4093	5	1	18	1
1	1	1	66	0	4173	5	1	3	1
1	1	1	44	0	4392	5	1	5	0
3	1	3	26	0	4439	5	1	5	1
1	1	1	23	0	4626	5	1	5	0
1	1	1	42	0	4732	5	1	8	1
3	1	2	21	0	4780	5	1	1	1
1	1	1	30	0	4810	5	1	8	1
1	1	1	36	0	4915	5	1	5	1
1	1	1	25	0	5152	5	1	5	1
1	1	2	38	0	5594	5	1	7	0
2	1	1	20	0	5648	5	1	3	1
1	1	2	38	0	6113	5	1	11	1
1	1	2	72	0	6192	5	1	6	1
1	1	1	31	0	8956	5	1	5	1
1	1	1	77	0	10624	5	1	6	1
3	1	2	13	0	10801	5	1	5	1
1	1	2	35	0	18118	5	1	3	1
1	1	4	33	0	18166	5	1	6	1
1	1	1	32	0	20228	5	1	8	1
1	1	1	20	0	25387	5	1	5	1
2	1	1	6	0	0	5	2	4	1
2	1	1	7	0	0	5	2	4	1
2	1	1	10	0	0	5	2	4	1
3	1	1	0	0	0	5	2	5	1
3	1	1	3	0	0	5	2	5	1
3	1	1	10	0	0	5	2	4	1
3	1	1	11	0	0	5	2	4	1
3	1	1	14	0	0	5	2	11	1
3	1	1	14	0	0	5	2	11	1
3	1	1	17	0	0	5	2	4	1
3	1	1	18	0	0	5	2	6	1
3	1	1	18	0	0	5	2	2	1
3	1	1	20	0	0	5	2	3	1
3	1	1	21	0	0	5	2	8	1
3	1	1	21	0	0	5	2	8	1
3	1	1	22	0	0	5	2	4	0
3	1	1	26	0	0	5	2	3	1
3	1	1	28	0	0	5	2	6	1
3	1	1	30	0	0	5	2	4	0
3	1	1	31	0	0	5	2	3	0
3	1	1	28.82793047	0	0	5	2	5	0
3	1	1	28.82793047	0	0	5	2	5	1
3	1	1	29	1	0	5	2	3	0
3	1	1	21	0	0	5	2	3	1
1	1	2	7	0	0	5	2	4	1
2	1	2	4	0	0	5	2	4	1
2	1	1	13	0	33	5	2	4	1
2	1	2	14	0	52	5	2	11	1
2	1	1	48	0	70	5	2	5	1
2	1	1	31	0	243	5	2	2	1
2	1	1	23	0	302	5	2	4	1
3	1	1	38	0	373	5	2	10	0
2	1	1	21	0	399	5	2	4	1
2	1	1	18	0	486	5	2	6	1
2	1	3	43	0	623	5	2	11	0
2	1	1	28	0	636	5	2	4	0
2	1	1	45	0	637	5	2	6	0
2	1	1	18	0	640	5	2	6	1
2	1	3	21	0	644	5	2	4	1
2	1	4	19	0	659	5	2	9	1
2	1	2	33	0	660	5	2	4	0
2	1	3	21	0	661	5	2	6	1
2	1	1	21	0	662	5	2	6	1
2	1	1	22	0	663	5	2	4	1
3	1	2	24	0	665	5	2	4	0
2	1	2	42	0	666	5	2	2	0
2	1	3	53	0	689	5	2	3	1
2	1	2	19	0	694	5	2	6	1
2	1	4	19	0	699	5	2	9	1
1	1	1	48	0	701	5	2	1	1
2	1	4	31	0	705	5	2	1	0
2	1	1	29	0	718	5	2	4	0
2	1	2	19	0	718	5	2	9	1
2	1	1	20	0	719	5	2	2	1
2	1	2	27	0	719	5	2	6	0
2	1	2	33	0	722	5	2	5	0
2	1	1	43	0	746	5	2	11	0
2	1	1	18	0	787	5	2	6	1
2	1	1	19	0	787	5	2	6	1
2	1	1	21	0	787	5	2	4	1
2	1	1	24	0	787	5	2	4	0
2	1	1	27	0	787	5	2	6	0
2	1	1	54	0	787	5	2	3	1
2	1	1	62	0	787	5	2	2	1
2	1	1	14	0	788	5	2	11	1
2	1	1	19	0	788	5	2	6	1
2	1	1	19	0	788	5	2	6	1
2	1	1	22	0	788	5	2	1	1
2	1	1	22	0	788	5	2	4	1
2	1	1	22	0	788	5	2	5	1
2	1	1	22	0	788	5	2	5	1
2	1	1	22	0	788	5	2	5	0
2	1	1	23	0	788	5	2	4	0
2	1	1	23	0	788	5	2	10	0
2	1	1	24	0	788	5	2	10	1
2	1	1	26	0	788	5	2	4	1
2	1	1	26	0	788	5	2	4	0
2	1	1	26	0	788	5	2	2	0
2	1	1	27	0	788	5	2	6	0
2	1	1	31	0	788	5	2	7	1
2	1	1	32	0	788	5	2	2	1
2	1	1	33	0	788	5	2	5	0
2	1	1	38	0	788	5	2	10	0
2	1	1	44	0	788	5	2	11	1
2	1	2	48	0	788	5	2	2	1
2	1	4	47	0	788	5	2	5	1
2	1	1	19	0	789	5	2	1	1
2	1	1	27	0	789	5	2	5	0
2	1	1	31	0	789	5	2	7	0
2	1	1	32	0	789	5	2	4	0
2	1	1	49	0	789	5	2	5	1
2	1	2	31	0	789	5	2	2	0
2	1	1	14	0	790	5	2	11	1
2	1	1	24	0	790	5	2	3	0
2	1	1	26	0	790	5	2	4	1
2	1	1	30	0	790	5	2	3	1
2	1	1	39	0	790	5	2	10	0
2	1	1	44	0	790	5	2	6	1
2	1	1	50	0	790	5	2	6	1
2	1	2	24	0	790	5	2	4	0
2	1	2	35	0	790	5	2	16	1
2	1	3	55	0	790	5	2	4	1
2	1	4	43	0	790	5	2	11	0
2	1	1	13	0	791	5	2	4	1
2	1	1	17	0	791	5	2	3	1
2	1	1	19	0	791	5	2	6	1
2	1	1	21	0	791	5	2	6	1
2	1	1	23	0	791	5	2	4	0
2	1	1	24	0	791	5	2	10	0
2	1	1	24	0	791	5	2	5	0
2	1	1	24	0	791	5	2	5	1
2	1	1	25	0	791	5	2	8	0
2	1	1	27	0	791	5	2	6	0
2	1	1	38	0	791	5	2	10	0
2	1	1	39	0	791	5	2	2	0
2	1	2	14	0	791	5	2	11	1
2	1	2	29	0	791	5	2	3	0
2	1	2	30	0	791	5	2	3	1
2	1	1	28	0	792	5	2	2	1
2	1	1	29	0	792	5	2	4	1
2	1	1	33	0	792	5	2	4	1
2	1	2	41	0	792	5	2	5	1
2	1	1	24	0	793	5	2	4	1
2	1	2	18	0	827	5	2	6	1
2	1	1	20	0	828	5	2	6	1
2	1	2	50	0	829	5	2	6	1
2	1	1	22	0	846	5	2	5	1
2	1	1	29	0	858	5	2	3	0
2	1	1	55	0	861	5	2	4	1
2	1	1	40	0	862	5	2	3	1
2	1	1	35	0	865	5	2	16	1
2	1	3	31	0	869	5	2	7	0
2	1	1	30	0	871	5	2	2	1
2	1	3	16	0	873	5	2	4	1
2	1	1	23	0	904	5	2	4	0
2	1	1	27	0	905	5	2	5	1
2	1	1	14	0	906	5	2	11	1
2	1	1	24	0	906	5	2	3	0
2	1	2	34	0	906	5	2	2	0
2	1	3	63	0	906	5	2	5	1
2	1	3	39	0	907	5	2	2	1
3	1	1	19	0	947	5	2	9	1
3	1	1	19	0	947	5	2	9	1
3	1	1	32	0	954	5	2	1	0
3	1	1	18	0	955	5	2	3	1
3	1	1	26	0	955	5	2	3	1
3	1	1	42	0	955	5	2	1	1
2	1	1	47	0	973	5	2	5	1
2	1	1	17	0	976	5	2	4	1
2	1	1	31	0	980	5	2	7	0
2	1	1	15	0	982	5	2	2	1
2	1	1	51	0	982	5	2	5	1
2	1	1	17	0	983	5	2	2	1
2	1	1	29	0	983	5	2	3	0
2	1	1	13	0	985	5	2	4	1
2	1	2	25	0	985	5	2	8	1
2	1	1	15	0	986	5	2	2	1
2	1	1	24	0	987	5	2	4	1
2	1	1	15	0	987	5	2	3	0
2	1	1	36	0	989	5	2	16	0
2	1	1	14	0	990	5	2	11	1
2	1	1	29	0	990	5	2	3	0
2	1	1	40	0	990	5	2	3	1
2	1	4	16	0	990	5	2	2	1
2	1	1	21	0	991	5	2	6	1
2	1	1	25	0	991	5	2	4	1
2	1	1	37	0	991	5	2	2	1
2	1	1	28.82793047	0	993	5	2	3	0
2	1	1	37	0	994	5	2	16	1
2	1	1	38	0	994	5	2	10	0
2	1	1	44	0	994	5	2	6	1
2	1	1	25	0	996	5	2	8	1
2	1	1	27	0	996	5	2	2	1
2	1	4	28	0	996	5	2	6	1
2	1	4	46	0	996	5	2	2	1
2	1	1	25	0	997	5	2	4	1
2	1	1	33	0	997	5	2	5	0
3	1	1	33	0	1013	5	2	3	0
3	1	1	20	0	1014	5	2	3	1
3	1	1	48	0	1014	5	2	2	0
3	1	1	27	0	1021	5	2	3	1
3	1	1	33	0	1022	5	2	3	1
3	1	1	35	0	1022	5	2	16	0
3	1	1	53	0	1022	5	2	3	0
3	1	1	26	0	1047	5	2	3	1
3	1	1	21	0	1048	5	2	8	1
3	1	1	31	0	1048	5	2	3	0
3	1	1	28.82793047	0	1048	5	2	3	0
3	1	1	28.82793047	0	1048	5	2	5	1
3	1	1	27	1	1048	5	2	4	1
3	1	1	17	0	1049	5	2	4	1
3	1	1	19	0	1049	5	2	9	1
3	1	1	29	0	1049	5	2	5	1
3	1	1	59	0	1049	5	2	1	0
3	1	4	29	0	1049	5	2	5	1
3	1	1	16	0	1172	5	2	4	1
3	1	1	22	0	1173	5	2	4	1
3	1	1	63	0	1173	5	2	5	1
3	1	1	25	1	1173	5	2	4	1
3	1	1	19	0	1287	5	2	9	1
3	1	1	27	0	1297	5	2	2	1
3	1	1	31	0	1297	5	2	3	0
3	1	1	42	0	1297	5	2	1	1
3	1	1	43	0	1297	5	2	11	0
3	1	1	49	0	1297	5	2	6	0
3	1	1	23	0	1298	5	2	10	1
3	1	1	31	0	1298	5	2	3	1
3	1	1	33	0	1298	5	2	3	1
3	1	1	46	0	1298	5	2	2	1
3	1	1	71	0	1298	5	2	3	1
3	1	1	28.82793047	0	1298	5	2	5	0
3	1	1	28.82793047	0	1298	5	2	5	0
3	1	1	35	1	1298	5	2	3	1
3	1	4	52	0	1298	5	2	5	1
3	1	1	16	0	1299	5	2	4	1
3	1	1	32	0	1299	5	2	1	0
3	1	1	34	0	1299	5	2	2	1
3	1	1	47	0	1299	5	2	5	1
3	1	1	49	0	1299	5	2	5	0
3	1	1	38	1	1299	5	2	3	0
3	1	1	38	1	1355	5	2	3	1
3	1	1	29	0	1359	5	2	5	1
3	1	3	34	1	1359	5	2	3	1
3	1	1	13	0	1370	5	2	4	1
3	1	1	16	0	1370	5	2	2	1
3	1	1	20	0	1378	5	2	3	1
3	1	1	24	0	1378	5	2	2	0
3	1	1	31	0	1378	5	2	3	0
2	1	1	42	0	1523	5	2	1	1
2	1	4	23	0	1523	5	2	10	1
2	1	3	14	0	1533	5	2	11	1
2	1	3	44	0	1558	5	2	6	1
2	1	1	42	0	1588	5	2	1	1
3	1	1	49	0	1591	5	2	6	0
2	1	3	45	0	1601	5	2	6	1
2	1	1	24	0	1602	5	2	3	0
2	1	1	24	0	1605	5	2	5	1
2	1	1	27	0	1608	5	2	5	0
2	1	1	32	0	1608	5	2	2	0
2	1	1	16	0	1609	5	2	4	1
2	1	1	17	0	1609	5	2	2	1
2	1	1	20	0	1609	5	2	2	1
2	1	1	23	0	1609	5	2	4	1
2	1	1	26	0	1609	5	2	3	1
2	1	1	61	0	1609	5	2	4	1
2	1	4	35	0	1609	5	2	16	0
2	1	1	22	0	1618	5	2	4	1
2	1	1	56	0	1618	5	2	5	1
2	1	1	19	0	1619	5	2	9	1
2	1	1	20	0	1619	5	2	6	1
2	1	1	42	0	1619	5	2	2	1
2	1	1	53	0	1620	5	2	3	0
2	1	2	38	0	1620	5	2	10	1
2	1	1	35	0	1624	5	2	16	1
2	1	2	61	0	1624	5	2	4	1
2	1	1	46	0	1625	5	2	3	0
2	1	2	17	0	1640	5	2	3	1
2	1	1	22	0	1668	5	2	5	1
2	1	1	24	0	1669	5	2	5	0
2	1	1	36	0	1692	5	2	16	1
1	1	1	50	0	1749	5	2	6	1
3	1	2	14	0	1895	5	2	11	1
3	1	1	17	0	1896	5	2	4	1
3	1	1	20	0	1896	5	2	1	1
3	1	1	21	0	1896	5	2	8	1
3	1	1	57	1	1896	5	2	1	1
1	1	1	32	1	1927	5	2	3	1
3	1	4	18	0	2083	5	2	2	1
3	1	1	29	0	2098	5	2	5	1
3	1	1	53	0	2098	5	2	3	0
3	1	1	25	0	2099	5	2	8	1
3	1	1	40	0	2107	5	2	2	1
3	1	1	26	0	2109	5	2	3	1
3	1	1	38	0	2109	5	2	10	1
3	1	1	45	0	2109	5	2	3	1
3	1	1	34	0	2114	5	2	2	0
3	1	1	33	0	2134	5	2	4	1
3	1	2	18	0	2134	5	2	3	1
3	1	2	39	0	2150	5	2	2	0
1	1	1	58	0	2152	5	2	4	0
1	1	1	20	0	2287	5	2	6	1
3	1	2	23	0	2337	5	2	10	0
1	1	1	26	0	2340	5	2	4	0
3	1	2	21	0	2356	5	2	8	1
2	1	1	24	0	2395	5	2	5	1
2	1	3	63	0	2402	5	2	5	0
2	1	3	21	0	2427	5	2	6	1
2	1	1	35	0	2505	5	2	16	1
1	1	1	31	0	2591	5	2	7	1
3	1	1	41	0	2597	5	2	5	1
1	1	2	36	0	2608	5	2	4	1
1	1	1	27	0	2758	5	2	5	0
3	1	1	30	0	2789	5	2	4	0
3	1	1	18	0	2998	5	2	3	1
3	1	1	43	0	3046	5	2	11	0
1	1	1	42	0	3125	5	2	5	0
3	1	1	21	0	3224	5	2	8	1
1	1	1	33	0	3288	5	2	5	0
1	1	1	41	0	3299	5	2	5	1
1	1	1	25	0	3453	5	2	8	0
3	1	1	20	0	3540	5	2	3	1
1	1	1	30	0	3575	5	2	2	1
1	1	2	37	0	3643	5	2	1	1
3	1	1	19	0	3644	5	2	9	1
1	1	1	49	0	3676	5	2	5	0
1	1	2	17	0	3692	5	2	3	1
1	1	2	26	0	3697	5	2	2	0
1	1	4	28	0	3701	5	2	6	1
1	1	2	66	1	3747	5	2	3	1
1	1	2	37	0	3785	5	2	10	1
2	1	1	22	0	3844	5	2	4	1
1	1	2	27	0	3924	5	2	5	0
1	1	1	28.82793047	0	4036	5	2	3	1
2	1	1	20	0	4272	5	2	6	1
1	1	2	20	0	4456	5	2	6	1
2	1	1	29	0	4549	5	2	4	0
1	1	2	32	0	4637	5	2	2	0
2	1	1	61	0	4793	5	2	4	1
1	1	1	38	0	4819	5	2	10	0
1	1	1	44	0	4826	5	2	6	1
1	1	2	36	0	4888	5	2	16	0
1	1	1	20	0	5075	5	2	6	1
1	1	1	47	0	5109	5	2	5	1
1	1	2	24	0	5336	5	2	10	0
1	1	1	37	0	5396	5	2	2	1
1	1	2	56	0	5592	5	2	5	0
1	1	2	36	0	5600	5	2	16	1
1	1	1	33	0	5659	5	2	5	0
1	1	2	37	0	6176	5	2	16	1
2	1	2	17	0	6278	5	2	4	1
1	1	1	28	0	7439	5	2	4	0
1	1	1	28	0	7595	5	2	2	0
1	1	1	26	0	7845	5	2	3	1
3	1	2	36	0	9155	5	2	16	1
3	1	1	15	0	9597	5	2	4	1
1	1	1	36	0	10196	5	2	16	1
1	1	2	28	0	12244	5	2	6	1
1	1	2	30	0	14242	5	2	3	1
4	1	2	25	0	643	5	3	0	1
4	1	1	19	0	787	5	3	0	1
4	1	1	24	0	787	5	3	0	0
4	1	1	19	0	788	5	3	0	1
4	1	1	40	0	789	5	3	0	1
4	1	1	26	0	792	5	3	0	1
4	1	1	20	0	954	5	3	0	0
4	1	1	21	0	982	5	3	0	0
4	1	1	21	0	1048	5	3	0	1
4	1	1	64	0	1172	5	3	0	1
4	1	1	22	0	1173	5	3	0	0
4	1	1	30	0	1298	5	3	0	1
4	1	1	25	0	1299	5	3	0	1
4	1	1	31	0	1563	5	3	0	1
4	1	2	45	0	4537	5	3	0	1
4	1	2	53	0	7177	5	3	0	0
4	1	1	34	0	12473	5	3	0	1
2	1	1	0	0	0	6	1	5	0
2	1	1	6	0	0	6	1	3	1
2	1	1	9	0	0	6	1	6	1
3	1	1	0	0	0	6	1	5	0
3	1	1	0	0	0	6	1	5	1
3	1	1	0	0	0	6	1	5	1
3	1	1	0	0	0	6	1	5	1
3	1	1	0	0	0	6	1	2	1
3	1	1	0	0	0	6	1	2	1
3	1	1	0	0	0	6	1	4	1
3	1	1	0	0	0	6	1	4	1
3	1	1	0	0	0	6	1	4	1
3	1	1	0	0	0	6	1	3	1
3	1	1	1	0	0	6	1	5	1
3	1	1	1	0	0	6	1	5	1
3	1	1	1	0	0	6	1	2	1
3	1	1	1	0	0	6	1	2	1
3	1	1	2	0	0	6	1	5	1
3	1	1	3	0	0	6	1	3	1
3	1	1	3	0	0	6	1	3	1
3	1	1	4	0	0	6	1	5	1
3	1	1	4	0	0	6	1	4	1
3	1	1	4	0	0	6	1	4	1
3	1	1	4	0	0	6	1	4	1
3	1	1	4	0	0	6	1	1	1
3	1	1	4	0	0	6	1	2	1
3	1	1	5	0	0	6	1	5	1
3	1	1	7	0	0	6	1	5	1
3	1	1	7	0	0	6	1	5	1
3	1	1	7	0	0	6	1	5	1
3	1	1	8	0	0	6	1	4	1
3	1	1	8	0	0	6	1	4	1
3	1	1	8	0	0	6	1	4	1
3	1	1	8	0	0	6	1	4	1
3	1	1	10	0	0	6	1	6	1
3	1	1	28.82793047	0	0	6	1	1	0
2	1	2	0	0	0	6	1	5	0
2	1	2	60	0	0	6	1	4	0
3	1	2	0	0	0	6	1	5	1
3	1	2	0	0	0	6	1	4	1
3	1	2	3	0	0	6	1	8	1
3	1	2	3	0	0	6	1	8	1
3	1	2	4	0	0	6	1	4	1
3	1	2	4	0	0	6	1	2	1
3	1	2	0	0	0	6	1	5	0
3	1	4	1	0	0	6	1	2	1
2	1	1	43	0	1	6	1	2	1
2	1	1	19	0	10	6	1	4	0
2	1	1	24	0	40	6	1	5	0
2	1	1	26	0	49	6	1	2	0
2	1	1	16	0	62	6	1	11	1
2	1	1	14	0	71	6	1	5	0
2	1	1	19	0	79	6	1	4	0
3	1	1	31	0	97	6	1	1	1
2	1	1	20	0	147	6	1	5	0
2	1	3	18	0	150	6	1	11	1
2	1	4	23	0	169	6	1	7	0
2	1	1	37	0	220	6	1	4	0
3	1	1	33	0	258	6	1	4	1
2	1	1	23	0	294	6	1	3	0
3	1	3	27	0	295	6	1	6	0
2	1	2	21	0	320	6	1	5	1
2	1	1	20	0	327	6	1	11	0
2	1	1	20	0	422	6	1	5	1
3	1	1	34	0	434	6	1	4	0
2	1	1	36	0	471	6	1	8	0
2	1	2	17	0	494	6	1	3	0
3	1	1	16	0	519	6	1	11	0
3	1	1	31	0	519	6	1	2	1
2	1	1	22	0	544	6	1	3	1
2	1	1	21	0	545	6	1	4	1
2	1	3	22	0	546	6	1	3	1
3	1	2	31	0	547	6	1	4	1
2	1	2	20	0	549	6	1	7	1
2	1	3	46	0	550	6	1	6	0
2	1	1	23	0	552	6	1	5	1
2	1	3	60	0	552	6	1	4	0
2	1	1	20	0	558	6	1	5	0
2	1	1	21	0	558	6	1	5	1
2	1	1	23	0	559	6	1	2	1
2	1	1	24	0	559	6	1	10	0
2	1	2	28	0	560	6	1	6	1
2	1	1	24	0	565	6	1	4	1
2	1	1	18	0	569	6	1	6	0
2	1	2	21	0	574	6	1	5	1
2	1	4	21	0	575	6	1	6	0
2	1	2	18	0	588	6	1	2	0
2	1	2	18	0	588	6	1	11	1
2	1	1	19	0	593	6	1	2	1
2	1	2	21	0	593	6	1	4	0
2	1	3	22	0	594	6	1	7	1
2	1	1	51	0	595	6	1	4	0
2	1	2	21	0	595	6	1	3	1
2	1	1	42	0	596	6	1	2	1
2	1	3	22	0	598	6	1	4	0
2	1	1	49	0	599	6	1	6	1
2	1	3	24	0	599	6	1	7	0
2	1	2	59	0	600	6	1	7	0
2	1	1	30	0	601	6	1	13	1
2	1	1	33	0	601	6	1	4	0
2	1	3	23	0	604	6	1	4	0
2	1	3	36	0	605	6	1	8	1
2	1	1	19	0	607	6	1	4	0
2	1	2	20	0	607	6	1	6	0
2	1	4	41	0	607	6	1	7	0
2	1	1	22	0	608	6	1	3	1
2	1	3	13	0	611	6	1	1	1
2	1	1	15	0	613	6	1	7	1
3	1	1	30	0	617	6	1	13	1
2	1	2	23	0	627	6	1	11	0
2	1	1	21	0	629	6	1	5	1
2	1	2	22	0	629	6	1	3	1
2	1	3	20	0	629	6	1	11	0
2	1	3	23	0	630	6	1	4	0
2	1	4	26	0	630	6	1	2	0
2	1	1	24	0	631	6	1	2	1
2	1	1	32	0	632	6	1	9	1
2	1	1	23	0	633	6	1	5	1
2	1	2	24	0	633	6	1	3	1
2	1	1	19	0	634	6	1	4	1
2	1	1	27	0	634	6	1	6	0
2	1	1	35	0	634	6	1	4	0
2	1	1	40	0	634	6	1	3	1
2	1	3	17	0	634	6	1	4	0
2	1	2	24	0	638	6	1	4	0
2	1	2	21	0	639	6	1	3	1
2	1	2	31	0	639	6	1	15	0
2	1	4	19	0	639	6	1	7	0
2	1	2	22	0	640	6	1	4	0
2	1	3	31	0	641	6	1	15	0
2	1	2	47	0	642	6	1	5	1
2	1	1	23	0	643	6	1	4	0
2	1	2	18	0	643	6	1	1	0
2	1	3	18	0	643	6	1	11	0
2	1	1	21	0	644	6	1	2	0
2	1	1	23	0	644	6	1	11	0
2	1	1	24	0	644	6	1	4	0
2	1	4	30	0	644	6	1	13	1
2	1	1	19	0	645	6	1	4	0
2	1	1	20	0	645	6	1	5	1
2	1	1	21	0	645	6	1	3	1
2	1	1	24	0	645	6	1	1	1
2	1	1	28	0	645	6	1	5	1
2	1	1	37	0	645	6	1	1	0
2	1	1	39	0	645	6	1	5	0
2	1	1	28	0	646	6	1	3	0
2	1	2	24	0	646	6	1	4	0
2	1	3	13	0	647	6	1	3	1
2	1	1	30	0	648	6	1	5	1
2	1	3	20	0	648	6	1	11	0
2	1	4	19	0	648	6	1	7	0
2	1	1	23	0	649	6	1	4	0
2	1	2	49	0	649	6	1	2	1
2	1	2	43	0	650	6	1	4	0
3	1	3	32	0	651	6	1	2	0
2	1	2	18	0	652	6	1	2	0
2	1	2	22	0	652	6	1	5	0
2	1	3	20	0	653	6	1	7	1
2	1	3	20	0	653	6	1	6	0
2	1	3	25	0	653	6	1	2	0
2	1	2	21	0	654	6	1	5	1
2	1	2	14	0	657	6	1	5	0
2	1	2	18	0	658	6	1	3	0
2	1	2	21	0	658	6	1	1	0
2	1	1	20	0	659	6	1	7	1
2	1	2	19	0	660	6	1	3	1
2	1	3	22	0	660	6	1	4	1
2	1	3	44	0	660	6	1	3	0
2	1	1	14	0	661	6	1	6	0
2	1	3	52	0	661	6	1	7	1
2	1	1	19	0	665	6	1	2	1
2	1	1	16	0	666	6	1	6	0
2	1	3	13	0	668	6	1	5	1
2	1	3	48	0	668	6	1	5	0
2	1	3	18	0	669	6	1	4	0
2	1	3	19	0	671	6	1	2	1
2	1	3	38	0	671	6	1	3	0
